keys,en,ja,cn,tw,ptbr,es,kr,de,ru,pl,fr,ro,tr,esla
UI_DATABASE_VIRUS_DESC_UNDISCOVERED,This virus has not been identified yet.,このウイルスはまだ検出していません。,尚未识别该病毒。,尚未識別該病毒。,Este vírus ainda não foi identificado.,No has identificado este virus todavía,,,Этот вирус еще не идентифицирован.,,,Acest virus nu a fost încă identificat.,Bu virüs henüz tanımlanmadı.,No has identificado este virus todavía.
UI_DATABASE_DRIVE_DESC_UNDISCOVERED,This drive has not been explored yet.,このドライブはまだ調べたことがありません。,尚未探索该盘。,尚未探索該磁碟。,Este drive ainda não foi explorado.,Este disco no se ha explorado todavía,,,Этот диск еще не исследован.,,,Această partiție nu a fost încă explorat.,Bu sürücü henüz keşfedilmedi.,Este disco no se ha explorado todavía.
UI_DATABASE_DEMO_DESC_LOCKED,Coming soon in future patches.,今後のパッチで実装予定です。,将咋未来版本中开放。,將於未來版本開放。,Em breve em um update futuro.,Disponible en futuras actualizaciones,,,Скоро в будущих патчах.,,,Acest conținut este blocat și indisponibil in demo. Descoperă acest lucru în jocul complet!,Yakında gelecek yamalarda mevcut olacak.,Disponible en futuras actualizaciones
UI_DATABASE_DRIVE_NAME_1,C:/,C:/,C:/,C:/,C:/,C:/,,,C:/,,,C:/,C:/,C:/
UI_DATABASE_DRIVE_DESC_1,An iconic time in the past when technology started to feel like a natural extension of the world around us.,テクノロジーが暮らしに自然と溶け込み始めた、\nあの象徴的な時代。,那是一段辉煌的往昔。彼时，科技已悄然融入，不再是冰冷的造物，而仿佛化作了我们感知世界的天然触须。,那是一段輝煌的過往。彼時，科技早已融入生活，不再冰冷，而成為我們感知世界的延伸。,"Uma época icônica do passado, quando a tecnologia começou a parecer uma extensão natural do mundo ao nosso redor.",Un momento memorable del pasado de cuando la tecnología empezó a ser una extensión del mundo a nuestro alrededor.,,,"Эпоха, когда технологии впервые стали естественным продолжением окружающего мира.",,,O perioadă emblematică din trecut când tehnologia a început să pară o extensie naturală a lumii din jurul nostru.,Teknolojinin dünyayla doğal biçimde kaynaşmaya başladığı simgesel bir dönem.,Un momento memorable del pasado de cuando la tecnología empezó a ser una extensión del mundo a nuestro alrededor.
UI_DATABASE_DRIVE_NAME_2,D:/,D:/,D:/,D:/,D:/,D:/,,,D:/,,,D:/,D:/,D:/
UI_DATABASE_DRIVE_DESC_2,"A rugged time in the earlier days that feels like exploring an uncharted territory, representing time of discovery and adventure",まるで、未踏の地を探検しているかのような、\n発見と冒険を象徴する時代。,那是一段蛮荒而坚韧的拓荒岁月。每一次前行，都仿佛踏足无人涉足的疆域，那是一个属于发现与冒险的壮阔征程。,那是艱辛卻堅毅的開拓時代。每一步前進，都像踏入無人之境，那是屬於發現與冒險的壯闊篇章。,"Uma época dura dos primórdios que parecia como explorar um território desconhecido, representando um tempo de descobertas e aventura","Una época escabrosa, donde en días tempranos se sintio como explorar un lugar desconocido, representando descubrimiento y aventura.",,,"Суровые первые дни – ощущение неизведанных территорий, время открытий и цифровых приключений.",,,"O perioadă dificilă din zilele de dinainte, care se simte ca explorarea unui teritoriu neexplorat, reprezentând timpul descoperirii și al aventurii.","Keşfedilmemiş toprakları andıran, macera ve keşif dolu erken dönem.","Una época escabrosa, donde en días tempranos se sintió como explorar un lugar desconocido, representando descubrimiento y aventura."
UI_DATABASE_DRIVE_NAME_3,E:/,E:/,E:/,E:/,E:/,E:/,,,E:/,,,E:/,E:/,E:/
UI_DATABASE_DRIVE_DESC_3,"A time when humanity reached for the clouds not just with machines, but with dreams.",雲へ向かう手に、機械だけでなく夢も宿っていた時代。,彼时，凡人问鼎苍穹，所凭借的，不只是冰冷的机械，更是胸中滚烫的梦想。,彼時，凡人問鼎蒼穹，所倚靠的，不只是冷冽的機械，更是胸中滾燙的夢想。,"Uma época em que a humanidade alcançou as nuvens não só com máquinas, mas com sonhos.","La época cuando la humanidad alcanzó las nubes no solamente con máquinas, sino también con sueños",,,"Эпоха, когда человечество тянулось к облакам не только машинами, но и мечтами.",,,WIP,"İnsanlığın yalnızca makinelerle değil, hayalleriyle de bulutlara uzandığı bir zaman.","La época cuando la humanidad alcanzó las nubes no solamente con máquinas, sino también con sueños"
UI_DATABASE_DRIVE_NAME_4,F:/,F:/,F:/,F:/,F:/,F:/,,,F:/,,,F:/,F:/,F:/
UI_DATABASE_DRIVE_DESC_4,This is the age of the digital ghost in the machine… a neon-drenched future where flesh and circuit blur into one,機械にデジタル・ゴーストが宿る時代…\nネオンに染まる未来で肉と回路はその境目を失い、\nやがてひとつに融け合う。,这便是……栖于机骸的数字幽魂的纪元。一个被霓虹濡湿的未来，于此，血肉与硅晶的界限悄然消弭。,這是……棲於機骸的數位幽魂紀元。那個被霓虹濡濕的未來，血肉與晶片的界線早已模糊。,Esta é a era do fantasma na máquina... um futuro banhado em neon onde carne e circuitos se confundem,Esta es la era del fantasma digital en la máquina… un futuro bañado de neón donde carne y circuito se funden en uno solo.,,,"Эпоха цифрового призрака, затерянного внутри машины... неонового будущего, где плоть и схема сливаются воедино",,,WIP,Makinenin içindeki dijital hayalet çağı… et ve devrelerin birbirine karıştığı neonla kaplı bir gelecek.,Esta es la era del fantasma digital en la máquina… un futuro bañado de neón donde carne y circuito se funden en uno solo.
UI_DATABASE_DRIVE_NAME_5,X:/,X:/,X:/,X:/,X:/,X:/,,,X:/,,,X:/,X:/,X:/
UI_DATABASE_DRIVE_DESC_5,WIP,（現在開発中）,开发中,開發中,Em Desenvolvimento,En Desarrollo...,,,WIP,,,WIP,Geliştirme Aşamasında,En desarrollo...
UI_LEVEL_COMPLETE_TITLE,TO BE CONTINUED,TO BE CONTINUED,未完待续,未完待續,CONTINUA,CONTINUARÁ,,,ПРОДОЛЖЕНИЕ СЛЕДУЕТ,,,VA URMA,DEVAMI GELECEK,CONTINUARÁ
UI_LEVEL_COMPLETE_TITLE_2,YOU DIED :(,デリートされました :(,你死了 :(,你死了 :(,FOI DE ARRASTA :(,HAS MUERTO :(,,,ТЫ УМЕР :(,,,AI MURIT :(,ÖLDÜN :(,HAS MUERTO :(
UI_LEVEL_COMPLETE_CURSOR_LABEL,CURSOR,カーソルの種類,鼠标,滑鼠,CURSOR,CURSOR,,,КУРСОР,,,CURSOR,İMLEÇ,CURSOR
UI_LEVEL_COMPLETE_DRIVE_LABEL,DRIVE,到達したドライブ,驱动器,磁碟機,DRIVE,DISCO,,,ДИСК,,,PARTIȚIE,SÜRÜCÜ,DISCO
UI_LEVEL_COMPLETE_TIME_LABEL,TIME,タイム,时间,時間,TEMPO,TIEMPO,,,ВРЕМЯ,,,TIMP,SÜRE,TIEMPO
UI_LEVEL_COMPLETE_IDENTIFIED_LABEL,IDENTIFIED,検出した数,已识别,已識別,IDENTIFICADO,IDENTIFICADO,,,ИДЕНТИФИЦИРОВАНО,,,IDENTIFICAT,TANIMLANDI,IDENTIFICADO
UI_LEVEL_COMPLETE_DATA_FRAG_LABEL,DATA FRAG,データの断片,数据碎片,資料碎片,FRAG DE DADOS,FRAGMENTO DE DATOS,,,ФРАГМЕНТЫ ДАННЫХ,,,FRAG DATE,VERİ PARÇASI,FRAGMENTO DE DATOS
UI_LEVEL_COMPLETE_KILLED_BY_LABEL,KILLED BY,最後に遭遇したウイルス,死于,死於,MORTO POR,MUERTO POR,,,ПРИЧИНА СМЕРТИ,,,OMORÂT DE,ÖLDÜREN,MATADO POR
UI_LEVEL_COMPLETE_RESTART_BTN,RESTART,リスタート,重新开始,重新開始,REINICIAR,REINICIAR,,,НАЧАТЬ ЗАНОВО,,,REPORNIRE,YENİDEN BAŞLAT,REINICIAR
UI_LEVEL_COMPLETE_EXIT_BTN,EXIT TO MENU,メニュー画面に戻る,返回菜单,返回選單,SAIR PARA MENU,SALIR AL MENÚ,,,ВЫЙТИ В МЕНЮ,,,IEȘIRE LA MENIU,MENÜYE DÖN,SALIR AL MENÚ
BOSS_DIALOGUE_SPAWN_1,Bro this shop loop is so cringe!,あのショップのBGM、永遠にループしてて地獄なんだけど！,铁子，这商店的循环音乐也太TM尬了！,兄弟，這商店的循環音樂也太尬了吧！,Mano esse loop da loja é cringe,"¡Hermano, este bucle de la tienda da tanto cringe!",,,"Бро, этот магазинный трек – полный кринж!",,,"Frate, melodia din shop e așa de cringe!",Kardeşim bu mağaza döngüsü aşırı utanç verici!,"¡Hermano, este bucle de la tienda da vergüenza!"
BOSS_DIALOGUE_SPAWN_2,AAAAAAAAAAAA IM CRASHING OUT ,ぐうううーっ！！\nもうキレた！！ ,啊啊啊啊啊啊我要蚌埠住了！,啊啊啊啊啊我真的要崩潰啦！,AAAAAAAAAAAAAAAA TOU TRAVANDO,AAAAAAAAAAAAAAAA ESTOY CRASHEANDO,,,AAAAAAAAAAAA Я СЕЙЧАС КРАШНУСЬ,,,AAAAAAAAAAAA MĂ PRĂBUȘESC!!!,AAAAAAAAAAAA ÇÖKÜYORUM!,"AAAAAAAAAAAAAAAA, ME ESTOY ESTRELLANDO"
BOSS_DIALOGUE_SPAWN_3,"It's 2025, I need to touch some grass.",もう2025年か…\nそろそろ外に出ないと,都2025年了，我真该出门治治社恐了。,都 2025 年了，我真的該出門治治社恐了。,"É 2025, preciso tocar numa grama.","Es 2025, necesito tocar hierba",,,"На дворе 2к25, пора уже выйти потрогать траву.",,,"E 2025, chiar trebuie să ies să ating iarba.","2025 oldu, biraz dışarı çıkmam lazım.","Es 2025, necesito tocar el pasto."
BOSS_DIALOGUE_SPAWN_4,CRITICAL ERROR.. GENZ VIRUS DETECTED!,重大なエラー発生。\nZ世代ウイルスを検出！,致命错误... 检测到00后病毒！,致命錯誤……檢測到 00 後病毒！,ERRO CRÍTICO... VÍRUS GENZ DETECTADO!,ERROR CRÍTICO.. ¡VIRUS GENZ  DETECTADO!,,,КРИТИЧЕСКАЯ ОШИБКА... ОБНАРУЖЕН ЗУМЕРСКИЙ ВИРУС!,,,EROARE CRITICĂ... VIRUS GENZ DETECTAT!,KRİTİK HATA… GENZ VİRÜSÜ TESPİT EDİLDİ!,ERROR CRÍTICO.. ¡VIRUS GENZ  DETECTADO!
BOSS_DIALOGUE_DEATH_1,CHAT WAS TOO BUSY SPAMMING 'L + RATIO'. I just wanted to make people happy…,チャット欄が炎上してる…みんなを幸せにしたかっただけなのに…,弹幕全在刷“你寄了”+“你不行”。我只是想让大家开心一点啊……,彈幕全在刷「你寄了」+「你不行」。我只是想讓大家開心一點啊……,CHAT TAVA SPAMMANDO `FLOP`. Eu só queria fazer as pessoas felizes…,CHAT ESTABA MUY OCUPADO SPAMEANDO 'L + RATIO': Yo solo quería hacer feliz a la gente,,,ЧАТТЕРСЫ ЗАСПАМИЛИ  «ОФАЙ С ПОЗОРОМ». А мне ведь посто хотелось сделать людей счастливыми...,,,CHAT-UL ERA PREA OCUPAT SĂ SPAMEZE „L + RATIO”. Eu doar voiam să fac oamenii fericiți...,SOHBET 'L + RATIO' SPAMLERKEN BEN SADECE MUTLU ETMEK İSTEMİŞTİM…,EL CHAT ESTABA MUY OCUPADO SPAMEANDO «L + RATIO»: Yo solo quería hacer feliz a la gente
BOSS_DIALOGUE_HAPPY_1,THANK YOU FOR THE BITS CHAT!!! ,投げ銭ありがとー！！！みんな、愛してるぜ！！ ,感谢观众老爷们刷的礼物！！！,感謝觀眾老爺們的禮物！！！,VALEU PELOS BITS CHAT!!!,¡¡¡GRACIAS POR LOS BITS CHAT!!!,,,"СПАСИБО ЗА БИТСЫ, ЧАТ!!!",,,"MULȚUMESC PENTRU BITS, CHAT!!!",BİTLER İÇİN TEŞEKKÜRLER CHAT!!!,"¡¡¡GRACIAS POR LOS BITS, CHAT!!!"
BOSS_DIALOGUE_HAPPY_2,Y'ALL ARE THE REAL MVPS!! NO CAP,おまいら、ガチで全員優勝！！ ！,你们才是真正的MVP！！不带虚的！,你們才是真正的 MVP！！不開玩笑的！,VCS SÃO TOP!!! SEM ZUERA,¡USTEDES SON LOS VERDADEROS MVP! ¡SIN MENTIRAS!,,,ВЫ РЕАЛЬНО ЛЕГЕНДЫ!! БЕЗ Б!,,,VOI SUNTEȚI ADEVĂRAȚII MVP-URI!! FĂRĂ GLUMĂ!,"SİZ GERÇEK MVP’SİNİZ, ŞAKASIZ!",¡USTEDES SON LOS VERDADEROS MVP! ¡LO JURO!
BOSS_DIALOGUE_SAD_1,WHY U NOT SUBSCRIBED YET!? I'M LITERALLY BEGGING RN,なんでまだ登録してないの！？お願い、何でもするからぁ！,为什么你还没上舰啊！？我真是在求你们了啊！,為什麼你還沒上艦啊！？我真的是在求你們了啊！,PQ NÃO SE INSCREVEU AINDA!? EU TOU IMPLORANDO TLGD,¿POR QUÉ NO ESTÁS SUSCRITO? LITERALMENTE TE LO ESTOY PIDIENDO,,,ПОЧЕМУ ТЫ ЕЩЕ НЕ ПОДПИСАН!? Я ЧЕРТ ВОЗЬМИ УМОЛЯЮ,,,DE CE NU EȘTI ÎNCĂ ABONAT!? CHIAR TE ROG ACUM!,NEDEN HALA ABONE OLMADIN!? GERÇEKTEN YALVARIYORUM ŞU ANDA!,¿POR QUÉ NO ESTÁS SUSCRITO? LITERALMENTE TE LO ESTOY PIDIENDO
BOSS_DIALOGUE_SCARY_1,!@JK%RH!L@KASDlKASJD@!HU(#)!,!@JK%RH!L@KASDlKASJD@!HU(#)!,!@JK%RH!L@KASDlKASJD@!HU(#)!,!@JK%RH!L@KASDlKASJD@!HU(#)!,!@JK%RH!L@KASDlKASJD@!HU(#)!,!@JK%RH!L@KASDlKASJD@!HU(#)!,,,!@JK%RH!L@KASDlKASJD@!HU(#)!,,,!@JK%RH!L@KASDlKASJD@!HU(#)!,!@JK%RH!L@KASDlKASJD@!HU(#)!,!@JK%RH!L@KASDlKASJD@!HU(#)!
BOSS_DIALOGUE_SMUG_1,CHAT! PLS SEND EMOTES,みんな！コメントぷりーず！,观众老爷们刷点弹幕吧,觀眾老爺們刷點彈幕吧～,CHAT! PLS MANDA EMOTE,¡CHAT! ¡ENVIAR EMOTES!,,,ЧАТ! ЗАСПАМЬТЕ ВСЕ СМАЙЛИКАМИ,,,CHAT! PLS TRIMITE EMOJURI,CHAT! LÜTFEN EMOTE GÖNDERİN!,¡CHAT! ¡ENVÍEN EMOJIS!
BOSS_DIALOGUE_SMUG_PROJ_1,POGGERS,ｷﾀ━(・∀・)━!!!!,666牛逼,666 牛逼,POGGERS,POGGERS,,,POGGERS,,,POGGERS,POGGERS,POGGERS
BOSS_DIALOGUE_SMUG_PROJ_2,bro how???,どゆこと？？？,哥们儿这都行？？？,哥們這都行？？？,mano como???,Hermano ¿Cómo?,,,бро как???,,,frate cum???,kanka nasıl ya???,"Hermano, ¿cómo?"
BOSS_DIALOGUE_SMUG_PROJ_3,he's cooked,詰んだな,他G了,他掛了,ele foi de base,Está cooked,,,тильтанул,,,he's cooked,bitti o,Está complicado
BOSS_DIALOGUE_SMUG_PROJ_4,Ratio'd,公開処刑,被骑脸了,被騎臉了,Flopou,Ratio'd,,,переигран,,,Ratio'd,Ratio yedi,Hecho ratio
BOSS_DIALOGUE_SMUG_PROJ_5,AYAYA,かわE,AYAYA,AYAYA,AYAYA,AYAYA,,,AYAYA,,,AYAYA,AYAYA,AYAYA
BOSS_DIALOGUE_SMUG_PROJ_6,MONKAW,ヒェッ,/冷汗,／冷汗,MONKAW,MONKAW,,,MONKAW,,,MONKAW,MONKAW,MONKAW
BOSS_DIALOGUE_SMUG_PROJ_7,GGEZ,雑魚乙,GGEZ,GGEZ,GG IZI,GGEZ,,,ГГ ИЗИ,,,GGEZ,GGEZ,GGEZ
BOSS_DIALOGUE_SMUG_PROJ_8,SUS,黒だな,你不对劲,你不對勁,SUS,SUS,,,ХММ,,,SUS,SUS,SUS
BOSS_DIALOGUE_SMUG_PROJ_9,he's seething,効いてて草,他破防了,他破防了,sentiu,Está furioso,,,сгорел,,,fierbe de nervi,çok sinirli,Está furioso
BOSS_DIALOGUE_SMUG_PROJ_10,big cope,必死で笑う,纯做梦呢,純做夢,forçou d+,gran frente,,,да да как скажешь,,,mare cope,büyük teselli,gran frente
BOSS_DIALOGUE_SMUG_PROJ_11,CLIPPABLE,切り抜き確定,这段集锦了,這段可以剪精華了,CLIPÁVEL,Clipeable,,,НА КЛИП,,,CLIPPABLE,KESİLEBİLİR,Sirve de clip
BOSS_DIALOGUE_SMUG_PROJ_12,clip that NOW!,ここ切り抜き,这段必剪,這段必剪,faz um corte AGORA!,¡Hacer clip a eso AHORA!,,,КЛИПАНИТЕ СРОЧНО!,,,cineva să facă clip ACUM!,şunu HEMEN KES!,"¡Hagan clip de eso, ahora!"
BOSS_DIALOGUE_SMUG_PROJ_13,LULW,大草原不可避,笑崩了,笑爆了,KKKK,LULW,,,LULW,,,LULW,LULW,LULW
BOSS_DIALOGUE_SMUG_PROJ_14,BRUH,マジか,兄弟啊,兄弟啊,MANO,BRUH,,,BRUH,,,BRUH,BRUH,BRUH
BOSS_DIALOGUE_SMUG_PROJ_15,HYPEE,激アツ,起飞,起飛啦,HYPEE,HYPEE,,,ХАЙПИМ,,,HYPEE,HYPEE,HYPEE
UI_QUIT_EA_DESC,"This isn't just Early Access, it's Early Chaos!\n\nWe genuinely hope to make this game awesome with your feedback!\nCome be part of Identifile's community by joining the Discord, talk to other players and roast the devs, we chill",これはただのアーリーアクセスではありません…名付けて、アーリーカオス！\n\n皆さんの声を取り入れて、このゲームを最高の作品にしたいと本気で思っています！\nぜひ、Discordから『Identifile』公式サーバーにご参加ください！\nプレイヤー同士の交流も、開発への愛あるツッコミも大歓迎！\nまったりした雰囲気でやってるので、お気軽にどうぞ！,这不只是抢先体验，这可是抢先爽宴！\n\n我们真心希望能通过你们的反馈来把这个游戏变得更好玩！\n快来加入我们的 Discord，成为 Identifile 社区的一员！在这里你可以和其他玩家唠嗑，还能顺便拷打一下制作组。我们氛围超好，就等你了！,這不只是搶先體驗，這可是搶先爽宴！\n\n我們真心希望能透過你們的回饋，讓這款遊戲變得更好玩！\n快來加入我們的 Discord，成為 Identifile 社群的一員吧！\n在這裡你能和其他玩家聊天，順便「拷打」一下製作組。\n我們氣氛超好，就差你啦！,"Não é só Acesso Antecipado, é Caos Antecipado!\n\nNós esperamos deixar esse jogo irado com o seu feedback!\nVenha fazer parte da comunidade do Identifile no Discord, fale com outros jogadores e zoar os devs, a gente é de boas","Esto es solo un Acceso Anticipado, es Caos Anticipado!\n\nEsperamos que podamos mejorar este juego con tu feedback!\nSe parte de la comunidad de Identifile uniéndote al Discord, habla con otros jugadores y crítica a los desarrolladores (Bromita)",,,Это не просто ранний доступ – это ранний хаос!\n\nМы искренне хотим сделать игру прекрасной – и не без вашей помощи!\nПрисоединяйтесь к сообществу Identifile в Discord – общайтесь с другими игроками и прожаривайте разрабов. Мы переживем!,,,"Nu e doar Early Access, e Haos Timpuriu!\n\nSperăm sincer să facem jocul grozav cu ajutorul feedback-ului vostru!\nAlătură-te comunității Identifile pe Discord, vorbește cu alți jucători, tachinează developerii și relax!","Bu sadece Erken Erişim değil, tam bir Erken Kaos!","Esto no es solo un Acceso anticipado, es Caos anticipado!\n\nEsperamos que podamos mejorar este juego con tu aporte!\nSe parte de la comunidad de Identifile uniéndote al Discord, habla con otros jugadores y crítica a los desarrolladores (Bromita)"
UI_WINDOW_NAME_MOD_SELECT,Modifier Select,MOD選択,,,Selecionar Modificador,Modificador Seleccionado,,,Выбор модификатора,,,Selectare Modificator,Değiştirici Seçimi,Modificador seleccionado
UI_WINDOW_NAME_CURSOR_COSMETICS,Cursor Cosmetics,カーソル：コスメティック,,,Cosméticos,Cosméticos del Cursor,,,Украшения курсора,,,Personalizare Cursor,İmleç Kozmetikleri,Cosméticos del cursor
UI_WINDOW_NAME_PETS,Desktop Pets,デスクトップ・ペット,,,Pets de Desktop,Escritorio de Mascotas,,,Виртуальные питомцы,,,Animăluțe de Desktop,Masaüstü Evcil Hayvanlar,Escritorio de mascotas
UI_SHOP_CATEGORY_CURSOR_SKIN,Cursor Skin,スキン：カーソル,,,Skin de Cursor,Skin del Cursor,,,Скин курсора,,,Skin Cursor,İmleç Kılıfı,Aspecto del cursor
UI_SHOP_CATEGORY_CURSOR_TRAILS,Cursor Trails,軌跡：カーソル,,,Rastro de Cursor,Rastros del Cursor,,,След курсора,,,Urme Cursor,İmleç İzleri,Rastros del cursor
UI_SHOP_CATEGORY_MOD,MOD,MOD,,,MOD,MOD ,,,МОД,,,MOD,MOD,MOD 
UI_SHOP_CATEGORY_EXE,EXE,EXE,,,EXE,EXE,,,EXE,,,EXE,EXE,EXE
UI_SHOP_LABEL_DATAFRAG,Data Fragments,データの断片,,,Fragmentos de dados,Fragmentos de datos,,,Фрагменты данных,,,Fragmente de Date,Veri Parçacıkları,Fragmentos de datos
UI_SHOP_LABEL_COST,Cost,コスト,,,Custo,Coste,,,Цена,,,Cost,Maliyet,Coste
UI_SHOP_LABEL_BUY,Buy,購入,,,Comprar,Comprar,,,Купить,,,Cumpără,Satın Al,Comprar
UI_DATABASE_STAT_TOTAL_RUNS,Total Runs,合計：ラン数,,,Runs Totais,Partidas totales,,,Забегов,,,Total Rulări,Toplam Koşular,Partidas totales
UI_DATABASE_STAT_TOTAL_DEATHS,Total Deaths,合計：デス数,,,Mortes Totais,Muertes,,,Смертей,,,Total Morți,Toplam Ölümler,Muertes totales
UI_DATABASE_STAT_TOTAL_AFK_TIME,Total Time Spent AFK,合計：放置時間,,,Tempo Gasto AFK,Tiempo AFK,,,Времени в АФК,,,Timp Total Petrecut AFK,Toplam AFK Süresi,Tiempo AFK
UI_DATABASE_STAT_TOTAL_FILES_OPENED,Total Files Checked,合計：調べたファイルの数,,,Arquivos Checados,Archivos revisados,,,Файлов проверено,,,Total Fișiere Verificate,Toplam Kontrol Edilen Dosya Sayısı,Archivos revisados
UI_DATABASE_STAT_TOTAL_FOLDERS_OPENED,Total Folders Opened,合計：開いたフォルダの数,,,Pastas Abertas,Carpetas abiertas,,,Папок открыто,,,Total Foldere Deschise,Toplam Açılan Klasör Sayısı,Carpetas abiertas
UI_DATABASE_STAT_TOTAL_DRIVES_CLEARED,Total Drives Cleared,合計：クリーンにしたドライブの数,,,Drives Limpos,Discos completados,,,Дисков зачищено,,,Total Partiții Curățate,Toplam Temizlenen Sürücü Sayısı,Discos completados
UI_DATABASE_STAT_TOTAL_MODS_OBTAINED,Total Mods Obtained,合計：入手したMODの数,,,Mods Obtidos,Mods obtenidos,,,Модификаторов получено,,,Total MOD-uri Obținute,Toplam Elde Edilen Mod Sayısı,Mods obtenidos
UI_DATABASE_STAT_TOTAL_EXE_USED,Total Exe Used,合計：使用したEXEの数,,,EXEs utilizados,Exes usados,,,Exe использовано,,,Total EXE-uri Folosite,Toplam Kullanılan EXE Sayısı,EXE usados
UI_DATABASE_STAT_TOTAL_EXE_RECHARGED,Total Exe Charges Recharged,合計：EXE使用回数を回復した数,,,Cargas de EXE recarregadas,Cargas de exes recargadas,,,Exe заряжено,,,Total Încărcări EXE Refăcute,Toplam Yenilenen EXE Şarjı,Cargas de EXE recargadas
UI_DATABASE_STAT_TOTAL_ITEMS_PURCHASED,Total Items Purchased,合計：アイテム購入数,,,Total de Itens Comprados,Items comprados,,,Предметов куплено,,,Total Articole Cumpărate,Toplam Satın Alınan Eşya Sayısı,Objetos comprados
UI_DATABASE_STAT_TOTAL_COIN_SPENT,Total Coins Used,合計：使用したコイン枚数,,,Total de Moedas Usadas,Monedas usadas,,,Монет потрачено,,,Total Monede Folosite,Toplam Harcanan Coin,Monedas usadas
UI_DATABASE_STAT_TOTAL_COIN_OBTAINED,Total Coins Obtained,合計：入手したコイン枚数,,,Total de Moedas Obtidas,Monedas obtenidas,,,Монет получено,,,Total Monede Obținute,Toplam Kazanılan Coin,Monedas obtenidas
UI_DATABASE_STAT_TOTAL_KEY_SPENT,Total Key Used,合計：使用したキーの数,,,Chaves Usadas,Llaves usadas,,,Ключей использовано,,,Total Chei Folosite,Toplam Kullanılan Anahtar Sayısı,Llaves usadas
UI_DATABASE_STAT_TOTAL_KEY_OBTAINED,Total Key Obtained,合計：入手したキーの数,,,Chaves Obtidas,Llaves obtenidas,,,Ключей получено,,,Total Chei Obținute,Toplam Elde Edilen Anahtar Sayısı,Llaves obtenidas
UI_DATABASE_STAT_TOTAL_DAMAGE_DEALT,Total Damage Dealt,合計：与ダメージ,,,Dano Causado Total,Daño total inflingido,,,Урона нанесено,,,Total Damage Cauzat,Toplam Verilen Hasar,Daño total infligido
UI_DATABASE_STAT_TOTAL_DAMAGE_TAKEN,Total Damage Taken,合計：被ダメージ,,,Dano Recebido Total,Daño total recibido,,,Урона получено,,,Total Damage Primit,Toplam Alınan Hasar,Daño total recibido
UI_DATABASE_STAT_TOTAL_HEALTH_HEALED,Total Health Healed,合計：回復した体力の数,,,Vida Curada Total,Vida curada,,,Здоровья восстановлено,,,Total Viață Vindecată,Toplam İyileştirilen Can,Vida curada
UI_DATABASE_STAT_TOTAL_CRITICAL_HITS,Total Critical Hits,合計：クリティカルヒット数,,,Acertos Críticos,Golpes críticos,,,Критических ударов,,,Total Lovituri Critice,Toplam Kritik Vuruş Sayısı,Golpes críticos
UI_DATABASE_STAT_TOTAL_SHINY_IDENTIFIED,Total Shiny Viruses Identified,合計：検出した色違いウイルスの数,,,Vírus brilhantes identificados,Virus shinys identificados,,,Сияющих вирусов найдено,,,Total Viruși Strălucitori Identificați,Toplam Tanımlanan Parlak Virüs Sayısı,Virus brillantes identificados
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
